interaction_type,degree,change_polarization,change_opinion,x_i_prior,x_i_post,avg_x_j,topic,topic_title,window_start,window_end,degree_bin,degree_bin_label
same,-1.0909090909090908,0.0,0.0,2.0,2.0,0.9090909090909091,Gun_Control,Gun Control,0,5,0,More Moderate
same,-0.75,0.0,-0.0,-1.0,-1.0,-0.25,Gun_Control,Gun Control,0,5,0,More Moderate
same,0.4545454545454546,1.0,1.0,1.0,2.0,1.4545454545454546,Gun_Control,Gun Control,0,5,2,More Radical
same,-0.9130434782608696,0.0,0.0,2.0,2.0,1.0869565217391304,Gun_Control,Gun Control,0,5,0,More Moderate
same,0.24,0.0,0.0,1.0,1.0,1.24,Gun_Control,Gun Control,0,5,2,More Radical
diff,-0.0714285714285714,-1.0,-1.0,-1.0,0.0,0.9285714285714286,Gun_Control,Gun Control,0,5,0,More Moderate
same,-1.6956521739130435,0.0,0.0,2.0,2.0,0.30434782608695654,Gun_Control,Gun Control,0,5,0,More Moderate
same,-0.5789473684210527,0.0,0.0,1.0,1.0,0.42105263157894735,Gun_Control,Gun Control,0,5,0,More Moderate
same,-0.6,1.0,1.0,-1.0,-2.0,-0.4,Gun_Control,Gun Control,0,5,0,More Moderate
same,-0.8235294117647058,0.0,-0.0,-1.0,-1.0,-0.17647058823529413,Gun_Control,Gun Control,0,5,0,More Moderate
same,-1.631578947368421,-1.0,-1.0,2.0,1.0,0.3684210526315789,Gun_Control,Gun Control,0,5,0,More Moderate
same,-0.13043478260869568,1.0,1.0,1.0,2.0,0.8695652173913043,Gun_Control,Gun Control,0,5,0,More Moderate
same,-1.2,0.0,0.0,2.0,2.0,0.8,Gun_Control,Gun Control,0,5,0,More Moderate
same,-1.2857142857142856,0.0,0.0,2.0,2.0,0.7142857142857143,Gun_Control,Gun Control,0,5,0,More Moderate
same,-1.3,0.0,0.0,2.0,2.0,0.7,Gun_Control,Gun Control,0,5,0,More Moderate
same,-0.9565217391304348,0.0,0.0,1.0,1.0,0.043478260869565216,Gun_Control,Gun Control,0,5,0,More Moderate
same,-1.3333333333333335,0.0,-0.0,-2.0,-2.0,-0.6666666666666666,Gun_Control,Gun Control,0,5,0,More Moderate
diff,0.06666666666666665,0.0,-0.0,-1.0,-1.0,1.0666666666666667,Gun_Control,Gun Control,0,5,2,More Radical
same,-1.92,-1.0,-1.0,2.0,1.0,0.08,Gun_Control,Gun Control,0,5,0,More Moderate
diff,-1.55,-1.0,-1.0,2.0,1.0,-0.45,Gun_Control,Gun Control,0,5,0,More Moderate
diff,-0.2666666666666667,0.0,-0.0,-1.0,-1.0,0.7333333333333333,Gun_Control,Gun Control,0,5,0,More Moderate
diff,-1.2105263157894737,-1.0,-1.0,2.0,1.0,-0.7894736842105263,Gun_Control,Gun Control,0,5,0,More Moderate
same,-0.19999999999999996,1.0,1.0,-1.0,-2.0,-0.8,Gun_Control,Gun Control,0,5,0,More Moderate
diff,0.19047619047619047,0.0,0.0,1.0,1.0,-1.1904761904761905,Gun_Control,Gun Control,0,5,2,More Radical
same,-0.35,0.0,-0.0,-1.0,-1.0,-0.65,Gun_Control,Gun Control,0,5,0,More Moderate
same,-0.05555555555555558,0.0,-0.0,-1.0,-1.0,-0.9444444444444444,Gun_Control,Gun Control,0,5,0,More Moderate
same,-0.5238095238095238,0.0,-0.0,-1.0,-1.0,-0.47619047619047616,Gun_Control,Gun Control,0,5,0,More Moderate
diff,-1.6666666666666667,0.0,-0.0,-2.0,-2.0,0.3333333333333333,Gun_Control,Gun Control,0,5,0,More Moderate
diff,-1.8947368421052633,-1.0,-1.0,2.0,1.0,-0.10526315789473684,Gun_Control,Gun Control,0,5,0,More Moderate
same,-1.5416666666666667,-1.0,-1.0,2.0,1.0,0.4583333333333333,Gun_Control,Gun Control,0,5,0,More Moderate
diff,-0.40909090909090906,0.0,-0.0,-1.0,-1.0,0.5909090909090909,Gun_Control,Gun Control,0,5,0,More Moderate
same,-0.85,1.0,1.0,1.0,2.0,0.15,Gun_Control,Gun Control,0,5,0,More Moderate
diff,-0.9545454545454546,0.0,0.0,1.0,1.0,-0.045454545454545456,Gun_Control,Gun Control,0,5,0,More Moderate
same,-1.75,0.0,-0.0,-2.0,-2.0,-0.25,Gun_Control,Gun Control,0,5,0,More Moderate
diff,-1.25,0.0,-0.0,-2.0,-2.0,0.75,Gun_Control,Gun Control,0,5,0,More Moderate
same,-1.8888888888888888,0.0,-0.0,-2.0,-2.0,-0.1111111111111111,Gun_Control,Gun Control,0,5,0,More Moderate
same,-0.9047619047619048,0.0,0.0,1.0,1.0,0.09523809523809523,Gun_Control,Gun Control,0,5,0,More Moderate
diff,-0.19999999999999996,0.0,-0.0,-1.0,-1.0,0.8,Gun_Control,Gun Control,0,5,0,More Moderate
diff,-0.17391304347826086,0.0,0.0,1.0,1.0,-0.8260869565217391,Gun_Control,Gun Control,0,5,0,More Moderate
same,-0.4,0.0,-0.0,-1.0,-1.0,-0.6,Gun_Control,Gun Control,0,5,0,More Moderate
same,-1.736842105263158,0.0,-0.0,-2.0,-2.0,-0.2631578947368421,Gun_Control,Gun Control,0,5,0,More Moderate
same,0.05263157894736836,0.0,-2.0,-1.0,1.0,-1.0526315789473684,Gun_Control,Gun Control,0,5,2,More Radical
diff,-1.9,0.0,-0.0,-2.0,-2.0,0.1,Gun_Control,Gun Control,0,5,0,More Moderate
same,-0.5,1.0,1.0,1.0,2.0,0.5,Gun_Control,Gun Control,0,5,0,More Moderate
same,-0.8500000000000001,0.0,0.0,2.0,2.0,1.15,Gun_Control,Gun Control,0,5,0,More Moderate
same,0.33333333333333326,1.0,1.0,1.0,2.0,1.3333333333333333,Gun_Control,Gun Control,0,5,2,More Radical
same,0.25,0.0,0.0,1.0,1.0,1.25,Gun_Control,Gun Control,0,5,2,More Radical
same,-0.8999999999999999,0.0,0.0,2.0,2.0,1.1,Gun_Control,Gun Control,0,5,0,More Moderate
same,0.10000000000000009,0.0,0.0,1.0,1.0,1.1,Gun_Control,Gun Control,0,5,2,More Radical
same,-1.736842105263158,0.0,0.0,2.0,2.0,0.2631578947368421,Gun_Control,Gun Control,0,5,0,More Moderate
same,-1.7727272727272727,-1.0,-1.0,2.0,1.0,0.22727272727272727,Gun_Control,Gun Control,0,5,0,More Moderate
diff,0.6470588235294117,1.0,1.0,-1.0,-2.0,1.6470588235294117,Gun_Control,Gun Control,0,5,2,More Radical
same,-0.31818181818181823,0.0,0.0,1.0,1.0,0.6818181818181818,Gun_Control,Gun Control,0,5,0,More Moderate
same,-0.9565217391304348,1.0,1.0,1.0,2.0,0.043478260869565216,Gun_Control,Gun Control,0,5,0,More Moderate
same,-0.41666666666666663,0.0,0.0,1.0,1.0,0.5833333333333334,Gun_Control,Gun Control,0,5,0,More Moderate
diff,0.0,0.0,-0.0,-1.0,-1.0,1.0,Gun_Control,Gun Control,0,5,1,Same
diff,-1.9545454545454546,-1.0,-1.0,2.0,1.0,-0.045454545454545456,Gun_Control,Gun Control,0,5,0,More Moderate
diff,-0.9130434782608696,0.0,0.0,1.0,1.0,-0.08695652173913043,Gun_Control,Gun Control,0,5,0,More Moderate
same,-0.5217391304347826,1.0,1.0,-1.0,-2.0,-0.4782608695652174,Gun_Control,Gun Control,0,5,0,More Moderate
same,-0.8235294117647058,0.0,-0.0,-1.0,-1.0,-0.17647058823529413,Gun_Control,Gun Control,0,5,0,More Moderate
same,-1.9090909090909092,-1.0,-1.0,2.0,1.0,0.09090909090909091,Gun_Control,Gun Control,0,5,0,More Moderate
same,-0.9583333333333334,0.0,0.0,1.0,1.0,0.041666666666666664,Gun_Control,Gun Control,0,5,0,More Moderate
diff,-0.7,0.0,-0.0,-1.0,-1.0,0.3,Gun_Control,Gun Control,0,5,0,More Moderate
diff,-0.875,0.0,-0.0,-1.0,-1.0,0.125,Gun_Control,Gun Control,0,5,0,More Moderate
same,-0.8095238095238095,0.0,0.0,1.0,1.0,0.19047619047619047,Gun_Control,Gun Control,0,5,0,More Moderate
diff,-1.6,0.0,-0.0,-2.0,-2.0,0.4,Gun_Control,Gun Control,0,5,0,More Moderate
same,-0.9473684210526316,0.0,-0.0,-1.0,-1.0,-0.05263157894736842,Gun_Control,Gun Control,0,5,0,More Moderate
diff,-0.4117647058823529,0.0,0.0,1.0,1.0,-0.5882352941176471,Gun_Control,Gun Control,0,5,0,More Moderate
diff,-0.6818181818181819,0.0,-0.0,-1.0,-1.0,0.3181818181818182,Gun_Control,Gun Control,0,5,0,More Moderate
same,-0.6111111111111112,0.0,-0.0,-1.0,-1.0,-0.3888888888888889,Gun_Control,Gun Control,0,5,0,More Moderate
diff,-0.25,0.0,0.0,1.0,1.0,-0.75,Gun_Control,Gun Control,0,5,0,More Moderate
same,-0.9444444444444444,0.0,-0.0,-1.0,-1.0,-0.05555555555555555,Gun_Control,Gun Control,0,5,0,More Moderate
diff,-0.38888888888888884,0.0,0.0,1.0,1.0,-0.6111111111111112,Gun_Control,Gun Control,0,5,0,More Moderate
diff,-0.9583333333333334,1.0,1.0,-1.0,-2.0,0.041666666666666664,Gun_Control,Gun Control,0,5,0,More Moderate
diff,-0.6842105263157895,0.0,-0.0,-1.0,-1.0,0.3157894736842105,Gun_Control,Gun Control,0,5,0,More Moderate
diff,-0.5,0.0,0.0,1.0,1.0,-0.5,Gun_Control,Gun Control,0,5,0,More Moderate
same,-0.9545454545454546,0.0,0.0,1.0,1.0,0.045454545454545456,Gun_Control,Gun Control,0,5,0,More Moderate
same,-1.35,0.0,0.0,2.0,2.0,0.65,Gun_Control,Gun Control,0,5,0,More Moderate
same,-0.2666666666666667,0.0,0.0,1.0,1.0,0.7333333333333333,Gun_Control,Gun Control,0,5,0,More Moderate
same,-0.13636363636363635,0.0,0.0,1.0,1.0,0.8636363636363636,Gun_Control,Gun Control,0,5,0,More Moderate
same,-0.9523809523809523,0.0,0.0,1.0,1.0,0.047619047619047616,Gun_Control,Gun Control,0,5,0,More Moderate
diff,-0.33333333333333337,0.0,-0.0,-1.0,-1.0,0.6666666666666666,Gun_Control,Gun Control,0,5,0,More Moderate
diff,-0.6190476190476191,0.0,0.0,1.0,1.0,-0.38095238095238093,Gun_Control,Gun Control,0,5,0,More Moderate
diff,-1.4761904761904763,0.0,0.0,2.0,2.0,-0.5238095238095238,Gun_Control,Gun Control,0,5,0,More Moderate
diff,-1.4,0.0,-0.0,-2.0,-2.0,0.6,Gun_Control,Gun Control,0,5,0,More Moderate
same,-0.38095238095238093,1.0,1.0,1.0,2.0,0.6190476190476191,Gun_Control,Gun Control,0,5,0,More Moderate
diff,-0.8181818181818181,0.0,0.0,1.0,1.0,-0.18181818181818182,Gun_Control,Gun Control,0,5,0,More Moderate
diff,-0.4666666666666667,0.0,-0.0,-1.0,-1.0,0.5333333333333333,Gun_Control,Gun Control,0,5,0,More Moderate
diff,-0.8333333333333334,0.0,0.0,1.0,1.0,-0.16666666666666666,Gun_Control,Gun Control,0,5,0,More Moderate
same,-0.17391304347826086,1.0,1.0,-1.0,-2.0,-0.8260869565217391,Gun_Control,Gun Control,0,5,0,More Moderate
same,-0.04761904761904767,0.0,-0.0,-1.0,-1.0,-0.9523809523809523,Gun_Control,Gun Control,0,5,0,More Moderate
same,0.18181818181818188,0.0,-0.0,-1.0,-1.0,-1.1818181818181819,Gun_Control,Gun Control,0,5,2,More Radical
same,-0.7222222222222223,0.0,-0.0,-2.0,-2.0,-1.2777777777777777,Gun_Control,Gun Control,0,5,0,More Moderate
same,0.5925925925925926,0.0,-0.0,-1.0,-1.0,-1.5925925925925926,Gun_Control,Gun Control,0,5,2,More Radical
same,-1.0,0.0,-0.0,-2.0,-2.0,-1.0,Gun_Control,Gun Control,0,5,0,More Moderate
same,-1.5789473684210527,0.0,-0.0,-2.0,-2.0,-0.42105263157894735,Gun_Control,Gun Control,0,5,0,More Moderate
diff,-0.76,0.0,0.0,1.0,1.0,-0.24,Gun_Control,Gun Control,0,5,0,More Moderate
same,-0.08333333333333337,0.0,0.0,1.0,1.0,0.9166666666666666,Gun_Control,Gun Control,0,5,0,More Moderate
same,-1.2222222222222223,-1.0,-1.0,2.0,1.0,0.7777777777777778,Gun_Control,Gun Control,0,5,0,More Moderate
diff,-0.8846153846153846,0.0,0.0,1.0,1.0,-0.11538461538461539,Gun_Control,Gun Control,0,5,0,More Moderate
same,-0.2941176470588235,0.0,-0.0,-1.0,-1.0,-0.7058823529411765,Gun_Control,Gun Control,0,5,0,More Moderate
same,-1.9411764705882353,0.0,-0.0,-2.0,-2.0,-0.058823529411764705,Gun_Control,Gun Control,0,5,0,More Moderate
same,-0.8,1.0,1.0,-1.0,-2.0,-0.2,Gun_Control,Gun Control,0,5,0,More Moderate
diff,-1.2105263157894737,0.0,0.0,2.0,2.0,-0.7894736842105263,Gun_Control,Gun Control,0,5,0,More Moderate
diff,-0.5,0.0,-0.0,-1.0,-1.0,0.5,Gun_Control,Gun Control,0,5,0,More Moderate
diff,-1.4444444444444444,0.0,-0.0,-2.0,-2.0,0.5555555555555556,Gun_Control,Gun Control,0,5,0,More Moderate
diff,-1.1428571428571428,-1.0,-1.0,2.0,1.0,-0.8571428571428571,Gun_Control,Gun Control,0,5,0,More Moderate
same,-1.8928571428571428,-1.0,-1.0,2.0,1.0,0.10714285714285714,Gun_Control,Gun Control,0,5,0,More Moderate
diff,-0.26315789473684215,0.0,-0.0,-1.0,-1.0,0.7368421052631579,Gun_Control,Gun Control,0,5,0,More Moderate
same,-0.4347826086956522,0.0,0.0,1.0,1.0,0.5652173913043478,Gun_Control,Gun Control,0,5,0,More Moderate
diff,-0.2941176470588235,1.0,1.0,1.0,2.0,-0.7058823529411765,Gun_Control,Gun Control,0,5,0,More Moderate
diff,-0.4736842105263158,0.0,-0.0,-1.0,-1.0,0.5263157894736842,Gun_Control,Gun Control,0,5,0,More Moderate
same,-1.7619047619047619,-1.0,-1.0,2.0,1.0,0.23809523809523808,Gun_Control,Gun Control,0,5,0,More Moderate
same,-0.9,0.0,0.0,1.0,1.0,0.1,Gun_Control,Gun Control,0,5,0,More Moderate
diff,-0.47619047619047616,0.0,-0.0,-1.0,-1.0,0.5238095238095238,Gun_Control,Gun Control,0,5,0,More Moderate
same,-0.10344827586206895,0.0,0.0,1.0,1.0,0.896551724137931,Gun_Control,Gun Control,0,5,0,More Moderate
same,-1.8,-1.0,-1.0,2.0,1.0,0.2,Gun_Control,Gun Control,0,5,0,More Moderate
diff,-1.1428571428571428,0.0,-0.0,-2.0,-2.0,0.8571428571428571,Gun_Control,Gun Control,0,5,0,More Moderate
diff,-1.9411764705882353,0.0,0.0,2.0,2.0,-0.058823529411764705,Gun_Control,Gun Control,0,5,0,More Moderate
same,-0.6956521739130435,0.0,0.0,1.0,1.0,0.30434782608695654,Gun_Control,Gun Control,0,5,0,More Moderate
diff,-0.5263157894736843,1.0,1.0,-1.0,-2.0,0.47368421052631576,Gun_Control,Gun Control,0,5,0,More Moderate
diff,0.05882352941176472,0.0,-0.0,-1.0,-1.0,1.0588235294117647,Gun_Control,Gun Control,0,5,2,More Radical
diff,-1.6,-1.0,-1.0,2.0,1.0,-0.4,Gun_Control,Gun Control,0,5,0,More Moderate
same,-0.8888888888888888,0.0,-0.0,-1.0,-1.0,-0.1111111111111111,Gun_Control,Gun Control,0,5,0,More Moderate
diff,0.05555555555555558,0.0,0.0,1.0,1.0,-1.0555555555555556,Gun_Control,Gun Control,0,5,2,More Radical
same,-1.875,0.0,-0.0,-2.0,-2.0,-0.125,Gun_Control,Gun Control,0,5,0,More Moderate
same,-0.52,0.0,0.0,1.0,1.0,0.48,Gun_Control,Gun Control,0,5,0,More Moderate
diff,-1.7894736842105263,0.0,0.0,2.0,2.0,-0.21052631578947367,Gun_Control,Gun Control,0,5,0,More Moderate
same,-0.2777777777777778,0.0,0.0,1.0,1.0,0.7222222222222222,Gun_Control,Gun Control,0,5,0,More Moderate
same,-0.8947368421052632,1.0,1.0,1.0,2.0,0.10526315789473684,Gun_Control,Gun Control,0,5,0,More Moderate
same,-1.7777777777777777,0.0,-0.0,-2.0,-2.0,-0.2222222222222222,Gun_Control,Gun Control,0,5,0,More Moderate
same,-0.9130434782608696,0.0,-0.0,-1.0,-1.0,-0.08695652173913043,Gun_Control,Gun Control,0,5,0,More Moderate
diff,-0.65,0.0,0.0,1.0,1.0,-0.35,Gun_Control,Gun Control,0,5,0,More Moderate
diff,-0.5454545454545454,0.0,0.0,1.0,1.0,-0.45454545454545453,Gun_Control,Gun Control,0,5,0,More Moderate
diff,-1.7333333333333334,0.0,-0.0,-2.0,-2.0,0.26666666666666666,Gun_Control,Gun Control,0,5,0,More Moderate
same,0.0,1.0,1.0,-1.0,-2.0,-1.0,Gun_Control,Gun Control,0,5,1,Same
same,-1.25,-1.0,-1.0,-2.0,-1.0,-0.75,Gun_Control,Gun Control,0,5,0,More Moderate
same,-0.09999999999999998,0.0,-0.0,-1.0,-1.0,-0.9,Gun_Control,Gun Control,0,5,0,More Moderate
diff,-0.5217391304347826,0.0,0.0,1.0,1.0,-0.4782608695652174,Gun_Control,Gun Control,0,5,0,More Moderate
diff,-0.47058823529411764,0.0,-0.0,-1.0,-1.0,0.5294117647058824,Gun_Control,Gun Control,0,5,0,More Moderate
diff,-1.9090909090909092,0.0,0.0,2.0,2.0,-0.09090909090909091,Gun_Control,Gun Control,0,5,0,More Moderate
diff,-0.5625,0.0,-0.0,-1.0,-1.0,0.4375,Gun_Control,Gun Control,0,5,0,More Moderate
same,-0.5,0.0,0.0,1.0,1.0,0.5,Gun_Control,Gun Control,0,5,0,More Moderate
diff,-1.875,-1.0,-1.0,2.0,1.0,-0.125,Gun_Control,Gun Control,0,5,0,More Moderate
diff,-1.263157894736842,0.0,-0.0,-2.0,-2.0,0.7368421052631579,Gun_Control,Gun Control,0,5,0,More Moderate
diff,-1.0,-1.0,-1.0,2.0,1.0,-1.0,Gun_Control,Gun Control,0,5,0,More Moderate
diff,-0.4347826086956522,0.0,-0.0,-1.0,-1.0,0.5652173913043478,Gun_Control,Gun Control,0,5,0,More Moderate
diff,-0.47058823529411764,1.0,1.0,-1.0,-2.0,0.5294117647058824,Gun_Control,Gun Control,0,5,0,More Moderate
same,-0.6363636363636364,0.0,0.0,1.0,1.0,0.36363636363636365,Gun_Control,Gun Control,0,5,0,More Moderate
diff,-0.052631578947368474,0.0,0.0,1.0,1.0,-0.9473684210526315,Gun_Control,Gun Control,0,5,0,More Moderate
same,-0.368421052631579,0.0,-0.0,-1.0,-1.0,-0.631578947368421,Gun_Control,Gun Control,0,5,0,More Moderate
same,-1.2608695652173914,0.0,0.0,2.0,2.0,0.7391304347826086,Gun_Control,Gun Control,0,5,0,More Moderate
same,-0.4444444444444444,0.0,0.0,1.0,1.0,0.5555555555555556,Gun_Control,Gun Control,0,5,0,More Moderate
same,-0.5,0.0,0.0,1.0,1.0,0.5,Gun_Control,Gun Control,0,5,0,More Moderate
same,-0.9565217391304348,0.0,-0.0,-1.0,-1.0,-0.043478260869565216,Gun_Control,Gun Control,0,5,0,More Moderate
same,-0.5555555555555556,0.0,-0.0,-1.0,-1.0,-0.4444444444444444,Gun_Control,Gun Control,0,5,0,More Moderate
same,-0.55,0.0,-0.0,-1.0,-1.0,-0.45,Gun_Control,Gun Control,0,5,0,More Moderate
diff,-1.8666666666666667,0.0,-0.0,-2.0,-2.0,0.13333333333333333,Gun_Control,Gun Control,0,5,0,More Moderate
same,-0.9565217391304348,1.0,1.0,1.0,2.0,0.043478260869565216,Gun_Control,Gun Control,0,5,0,More Moderate
same,-0.875,0.0,0.0,2.0,2.0,1.125,Gun_Control,Gun Control,0,5,0,More Moderate
same,0.55,1.0,1.0,1.0,2.0,1.55,Gun_Control,Gun Control,0,5,2,More Radical
same,0.6363636363636365,0.0,0.0,1.0,1.0,1.6363636363636365,Gun_Control,Gun Control,0,5,2,More Radical
same,0.03571428571428581,1.0,1.0,1.0,2.0,1.0357142857142858,Gun_Control,Gun Control,0,5,2,More Radical
same,-0.15000000000000002,0.0,0.0,1.0,1.0,0.85,Gun_Control,Gun Control,0,5,0,More Moderate
same,-1.8888888888888888,-1.0,-1.0,2.0,1.0,0.1111111111111111,Gun_Control,Gun Control,0,5,0,More Moderate
diff,-0.7333333333333334,0.0,-0.0,-1.0,-1.0,0.26666666666666666,Gun_Control,Gun Control,0,5,0,More Moderate
diff,-1.631578947368421,0.0,-0.0,-2.0,-2.0,0.3684210526315789,Gun_Control,Gun Control,0,5,0,More Moderate
diff,-1.75,-1.0,-1.0,2.0,1.0,-0.25,Gun_Control,Gun Control,0,5,0,More Moderate
diff,-0.8823529411764706,0.0,0.0,1.0,1.0,-0.11764705882352941,Gun_Control,Gun Control,0,5,0,More Moderate
same,-0.7142857142857143,0.0,0.0,1.0,1.0,0.2857142857142857,Gun_Control,Gun Control,0,5,0,More Moderate
diff,-1.6923076923076923,0.0,-0.0,-2.0,-2.0,0.3076923076923077,Gun_Control,Gun Control,0,5,0,More Moderate
diff,-0.19999999999999996,0.0,0.0,1.0,1.0,-0.8,Gun_Control,Gun Control,0,5,0,More Moderate
diff,-0.19999999999999996,0.0,-0.0,-1.0,-1.0,0.8,Gun_Control,Gun Control,0,5,0,More Moderate
same,-0.7916666666666666,0.0,0.0,1.0,1.0,0.20833333333333334,Gun_Control,Gun Control,0,5,0,More Moderate
diff,-1.6521739130434783,-1.0,-1.0,2.0,1.0,-0.34782608695652173,Gun_Control,Gun Control,0,5,0,More Moderate
same,-0.875,0.0,-0.0,-1.0,-1.0,-0.125,Gun_Control,Gun Control,0,5,0,More Moderate
same,-0.8260869565217391,1.0,1.0,1.0,2.0,0.17391304347826086,Gun_Control,Gun Control,0,5,0,More Moderate
same,-0.9130434782608696,0.0,0.0,1.0,1.0,0.08695652173913043,Gun_Control,Gun Control,0,5,0,More Moderate
diff,-0.19999999999999996,0.0,-0.0,-1.0,-1.0,0.8,Gun_Control,Gun Control,0,5,0,More Moderate
diff,-0.4736842105263158,0.0,0.0,1.0,1.0,-0.5263157894736842,Gun_Control,Gun Control,0,5,0,More Moderate
same,-0.9333333333333333,0.0,-0.0,-1.0,-1.0,-0.06666666666666667,Gun_Control,Gun Control,0,5,0,More Moderate
diff,-1.7857142857142858,0.0,-0.0,-2.0,-2.0,0.21428571428571427,Gun_Control,Gun Control,0,5,0,More Moderate
diff,-1.05,-1.0,-1.0,2.0,1.0,-0.95,Gun_Control,Gun Control,0,5,0,More Moderate
diff,-0.9375,1.0,1.0,-1.0,-2.0,0.0625,Gun_Control,Gun Control,0,5,0,More Moderate
diff,-0.9545454545454546,1.0,1.0,1.0,2.0,-0.045454545454545456,Gun_Control,Gun Control,0,5,0,More Moderate
same,-1.9444444444444444,0.0,-0.0,-2.0,-2.0,-0.05555555555555555,Gun_Control,Gun Control,0,5,0,More Moderate
same,-0.16666666666666663,0.0,0.0,1.0,1.0,0.8333333333333334,Gun_Control,Gun Control,0,5,0,More Moderate
diff,-1.3125,0.0,0.0,2.0,2.0,-0.6875,Gun_Control,Gun Control,0,5,0,More Moderate
same,-0.8333333333333334,0.0,-0.0,-1.0,-1.0,-0.16666666666666666,Gun_Control,Gun Control,0,5,0,More Moderate
same,-0.9411764705882353,0.0,-0.0,-1.0,-1.0,-0.058823529411764705,Gun_Control,Gun Control,0,5,0,More Moderate
diff,-0.5,0.0,0.0,1.0,1.0,-0.5,Gun_Control,Gun Control,0,5,0,More Moderate
same,-0.736842105263158,0.0,-0.0,-1.0,-1.0,-0.2631578947368421,Gun_Control,Gun Control,0,5,0,More Moderate
same,-0.17391304347826086,0.0,-0.0,-1.0,-1.0,-0.8260869565217391,Gun_Control,Gun Control,0,5,0,More Moderate
diff,-0.19047619047619047,0.0,0.0,1.0,1.0,-0.8095238095238095,Gun_Control,Gun Control,0,5,0,More Moderate
diff,-0.7083333333333333,0.0,-0.0,-1.0,-1.0,0.2916666666666667,Gun_Control,Gun Control,0,5,0,More Moderate
same,-0.9473684210526316,0.0,0.0,1.0,1.0,0.05263157894736842,Gun_Control,Gun Control,0,5,0,More Moderate
diff,-0.6,0.0,0.0,1.0,1.0,-0.4,Gun_Control,Gun Control,0,5,0,More Moderate
same,-0.30434782608695654,0.0,0.0,1.0,1.0,0.6956521739130435,Gun_Control,Gun Control,0,5,0,More Moderate
diff,-0.8260869565217391,0.0,0.0,1.0,1.0,-0.17391304347826086,Gun_Control,Gun Control,0,5,0,More Moderate
same,0.0,0.0,-0.0,-1.0,-1.0,-1.0,Gun_Control,Gun Control,0,5,1,Same
diff,-1.9411764705882353,0.0,-0.0,-2.0,-2.0,0.058823529411764705,Gun_Control,Gun Control,0,5,0,More Moderate
same,-0.35,0.0,0.0,1.0,1.0,0.65,Gun_Control,Gun Control,0,5,0,More Moderate
same,-1.0,0.0,0.0,2.0,2.0,1.0,Gun_Control,Gun Control,0,5,0,More Moderate
same,-0.38095238095238093,0.0,0.0,1.0,1.0,0.6190476190476191,Gun_Control,Gun Control,0,5,0,More Moderate
diff,-1.8947368421052633,0.0,-0.0,-2.0,-2.0,0.10526315789473684,Gun_Control,Gun Control,0,5,0,More Moderate
diff,-0.6923076923076923,0.0,-0.0,-1.0,-1.0,0.3076923076923077,Gun_Control,Gun Control,0,5,0,More Moderate
same,-0.8,0.0,-0.0,-1.0,-1.0,-0.2,Gun_Control,Gun Control,0,5,0,More Moderate
diff,-0.5909090909090908,1.0,1.0,1.0,2.0,-0.4090909090909091,Gun_Control,Gun Control,0,5,0,More Moderate
same,-1.9,0.0,-0.0,-2.0,-2.0,-0.1,Gun_Control,Gun Control,0,5,0,More Moderate
diff,-0.8333333333333334,0.0,-0.0,-1.0,-1.0,0.16666666666666666,Gun_Control,Gun Control,0,5,0,More Moderate
same,-0.75,0.0,-0.0,-1.0,-1.0,-0.25,Gun_Control,Gun Control,0,5,0,More Moderate
same,-0.6428571428571428,0.0,-0.0,-1.0,-1.0,-0.35714285714285715,Gun_Control,Gun Control,0,5,0,More Moderate
same,-0.8421052631578947,0.0,-0.0,-1.0,-1.0,-0.15789473684210525,Gun_Control,Gun Control,0,5,0,More Moderate
same,-0.7647058823529411,0.0,-0.0,-1.0,-1.0,-0.23529411764705882,Gun_Control,Gun Control,0,5,0,More Moderate
same,-1.95,-1.0,-1.0,2.0,1.0,0.05,Gun_Control,Gun Control,0,5,0,More Moderate
same,-0.8823529411764706,1.0,1.0,-1.0,-2.0,-0.11764705882352941,Gun_Control,Gun Control,0,5,0,More Moderate
diff,-1.6842105263157894,0.0,-0.0,-2.0,-2.0,0.3157894736842105,Gun_Control,Gun Control,0,5,0,More Moderate
same,-1.9166666666666667,0.0,0.0,2.0,2.0,0.08333333333333333,Gun_Control,Gun Control,0,5,0,More Moderate
same,-0.875,0.0,-0.0,-1.0,-1.0,-0.125,Gun_Control,Gun Control,0,5,0,More Moderate
diff,-0.5294117647058824,1.0,1.0,1.0,2.0,-0.47058823529411764,Gun_Control,Gun Control,0,5,0,More Moderate
diff,-0.5263157894736843,0.0,-0.0,-1.0,-1.0,0.47368421052631576,Gun_Control,Gun Control,0,5,0,More Moderate
diff,0.0,0.0,0.0,1.0,1.0,-1.0,Gun_Control,Gun Control,0,5,1,Same
same,-0.7647058823529411,0.0,-0.0,-2.0,-2.0,-1.2352941176470589,Gun_Control,Gun Control,0,5,0,More Moderate
diff,-1.8636363636363638,0.0,0.0,2.0,2.0,-0.13636363636363635,Gun_Control,Gun Control,0,5,0,More Moderate
same,-1.4375,0.0,-0.0,-2.0,-2.0,-0.5625,Gun_Control,Gun Control,0,5,0,More Moderate
diff,-1.7647058823529411,0.0,0.0,2.0,2.0,-0.23529411764705882,Gun_Control,Gun Control,0,5,0,More Moderate
same,-0.5333333333333333,0.0,0.0,1.0,1.0,0.4666666666666667,Gun_Control,Gun Control,0,5,0,More Moderate
